creState,runState
0.0008124999985739123,0.02136150000296766
0.0002345000029890798,0.03714349999791011
0.0002549999990151264,0.05277290000231005
0.00025430000096093863,0.06844619999901624
0.00022669999816571362,0.08419829999911599
0.0002753000007942319,0.09981730000072275
0.0002812000020639971,0.12093149999782327
0.11921580000125687,0.025221200001396937
0.14447579999978188,0.01590819999910309
0.0002808999997796491,0.17685700000220095
0.0003322000011394266,0.19234449999930803
0.0004234000007272698,0.208418400001392
0.2083652000001166,0.01621050000176183
0.03383630000098492,0.20601539999915985
0.04968860000008135,0.20606469999984256
0.06563209999876563,0.20624060000045574
0.08163689999855706,0.20622519999960787
0.09757060000265483,0.20610799999849405
0.0002739999981713481,0.3215213000003132
0.00025329999698442407,0.3370219000025827
0.16042899999956717,0.19094930000210297
0.1759767000003194,0.19137249999766937
0.19185190000280272,0.19242859999940265
0.3839172000007238,0.013958499999716878
0.39793120000103954,0.01607299999886891
0.4140574999983073,0.01750730000276235
0.43162279999887687,0.019120199998724274
0.27182710000124644,0.19846229999893694
0.2878497999990941,0.20752189999984694
0.30359390000012354,0.2064977000009094
0.3200548999993771,0.20502420000048005
0.33531850000144914,0.2058337999987998
0.3510917999992671,0.2058751000004122
0.3670209999982035,0.2059140000019397
0.01771269999881042,0.5721482999979344
0.22473809999792138,0.3805947000000742
0.23983030000090366,0.3815958999985014
0.25557950000074925,0.38162979999833624
0.45079270000132965,0.20206599999801256
0.46996199999921373,0.19883919999847421
0.4951202000011108,0.1895777999998245
0.5097739000011643,0.19090929999947548
0.5247999999992317,0.19191330000103335
0.5410406999981205,0.19160680000277353
0.5567575999994006,0.19083429999955115
0.5727306000007957,0.19089230000099633
0.5890519999993558,0.19052340000052936
0.6048675000020012,0.1907742999974289
0.6210934000009729,0.1904147000022931
0.6367003000013938,0.1908438999998907
0.6527912999990804,0.18973650000043563
0.6687248000016552,0.1897145000002638
0.6845472999993945,0.1898782000025676
0.7005023999990954,0.188922300003469
0.7165135999966878,0.18887290000202483
0.7324783000003663,0.18893459999890183
0.7474325000002864,0.18994450000172947
0.7634472000027017,0.1898574999977427
0.7793894999995246,0.1890677000010328
0.7955384000015329,0.18873600000006263
0.8113725000002887,0.18891010000152164
0.8273174999994808,0.1879518999994616
0.8423153999974602,0.18891360000270652
0.8582280000009632,0.188923400000931
0.8741915999999037,0.1888719000016863
0.8892099000004237,0.18992740000248887
0.9051210999969044,0.18994600000223727
0.9212045999993279,0.18880730000091717
0.9371883000021626,0.18886369999745511
0.953052499997284,0.18896270000186632
0.9683193000018946,0.18967929999780608
0.9840331000013975,0.18994659999953
1.0000503000010212,0.1899340999989363
1.0150881000008667,0.1908277000002272
1.0310572000016691,0.19087260000014794
1.0469479999992473,0.19109350000144332
1.0628972999984398,0.19093939999947906
1.0790092999995977,0.19086430000243126
1.0947804999996151,0.19002560000080848
1.1096867999985989,0.19121170000289567
1.1257408000019495,0.19088429999828804
1.1416609000007156,0.190947099999903
1.157682200002455,0.19085879999693134
1.1736181999986002,0.19084490000022925
1.1896546999996644,0.19078729999819188
1.2055158000002848,0.19090109999888227
1.2215528999986418,0.1910500999983924
1.2378778000020247,0.1904852999978175
1.2534511000012571,0.1909191999984614
1.2696060999987822,0.19079290000081528
1.2845914000026823,0.191804800000682
1.3007335999973293,0.19159090000175638
1.316440499998862,0.1918519999999262
1.3324549999997544,0.19182969999747002
1.348376100002497,0.1918197999984841
1.3642915999989782,0.191910800000187
1.3802563999997801,0.19209509999927832
1.3962350000001607,0.1921243999968283
1.4124749999973574,0.19163060000209953
1.428190499998891,0.192040600002656
1.4442467000008037,0.19208719999733148
1.4602358999982243,0.19200120000095922
1.476231499997084,0.19191309999951045
1.4921175000017683,0.19203320000087842
1.5081611000023258,0.19204999999783468
1.5241485999977158,0.1918812000003527
1.5400068999988434,0.19195770000078483
1.5560388999983843,0.1919121000028099
1.5723045000013371,0.191574499996932
1.588290899999265,0.19053600000188453
1.6038607000009506,0.19007260000216775
1.6200767999980599,0.18975100000170642
1.6361474000004819,0.1886536000019987
1.6521861000001081,0.18865050000022165
1.6679225000007136,0.1892221000016434
1.8567213999995147,0.018691900000703754
1.8755782000007457,0.01360479999857489
1.8892641000020376,0.013863000000128523
1.7315955000012764,0.18786679999902844
1.7475630000008096,0.18900310000026366
1.9363835000003746,0.014672400000563357
1.7783864000011818,0.18898309999713092
1.7935614999987592,0.188817400001426
1.8093578000007255,0.18884429999889107
1.8244048000015027,0.18977710000035586
1.840465299999778,0.18976259999908507
1.6839223999995738,0.36272660000031465
1.7002366999986407,0.3624070000005304
1.7157758000030299,0.3618136000004597
1.9031931000026816,0.18988749999698484
1.9191283000000112,0.1899639000002935
1.7634809999981371,0.3619075000024168
1.9512432999981684,0.18981630000052974
1.9671696000004886,0.18980679999731365
1.9822965999992448,0.19101009999940288
1.9980188000008638,0.19138139999995474
2.013983400000143,0.191216400002304
2.0300700000007055,0.1915599000021757
2.0459790999993857,0.19119320000027074
2.0619873000032385,0.19106969999847934
2.0769741000003705,0.19230270000116434
2.0929250000008324,0.19234140000116895
2.1089294999983395,0.19222070000250824
2.124941399997624,0.192475400002877
2.1409304999979213,0.19203510000079405
2.1568499999993946,0.1930318000013358
2.3499277000009897,0.015329199999541743
2.189421000002767,0.19127389999994193
2.205164800001512,0.1915383000014117
2.222036900002422,0.1908622999981162
2.237159199998132,0.1914706000025035
2.253039799998078,0.19153880000158097
2.269388100001379,0.1911441999982344
2.285576399997808,0.18995270000232267
2.3011714999993274,0.1903216999999131
2.3177390999990166,0.18975140000111423
2.3328411000002234,0.19063339999775053
2.1732805999999982,0.3664695000006759
2.3657941999990726,0.18965140000000247
2.3805412000001525,0.18995270000232267
2.396545999999944,0.19017840000014985
2.412852199999179,0.18964060000143945
2.4285960999986855,0.19004889999996522
2.4444360000015877,0.18996429999970132
2.4604120000003604,0.1891338999994332
2.4753923999996914,0.19012999999904423
2.4913464000019303,0.18905199999790057
2.5073761000021477,0.18788510000013048
2.5233657999997376,0.1878593000001274
2.539330499999778,0.18799159999980475
2.55532900000253,0.18690129999959026
2.5704514999997627,0.1867418000001635
2.586793400001625,0.1863720999972429
2.60242990000188,0.18671270000049844
2.617691499999637,0.1864958000005572
2.6332800000018324,0.18586759999743663
2.6485648000016226,0.1865994999971008
2.664488899998105,0.18657929999972112
2.6792371999981697,0.1878223000021535
2.694070699999429,0.18910529999993742
2.7099945999980264,0.18901060000280268
2.7261498000007123,0.18882920000032755
2.740980499998841,0.1902047000003222
2.7559325999973225,0.19099280000227736
2.771904799999902,0.1909032000003208
2.787869400002819,0.1909109999978682
2.8038414000002376,0.19093379999685567
2.8187949000021035,0.19195959999706247
2.834850199997163,0.1918422000017017
2.850743799997872,0.19188339999891468
2.866754200000287,0.1918550000009418
2.8828524999989895,0.1917169999978796
2.8985227000011946,0.1908752999988792
2.91463080000176,0.19071769999936805
2.9307317000020703,0.19053319999875384
3.120727599998645,0.01584029999867198
2.962128200000734,0.1910189000009268
2.9780696999987413,0.19092259999888483
2.9940451000002213,0.19090569999752915
3.0099986999994144,0.1909537999999884
3.025879699998768,0.19090549999964423
3.0417599999964295,0.1909789000019373
3.0578191000022343,0.19086549999701674
3.0737583999980416,0.19113560000187135
3.088733800002956,0.19204419999732636
3.104744899999787,0.19194160000188276
2.9463269999978365,0.3669067000009818
3.136627600000793,0.1918934999994235
3.1526486999973713,0.19365100000140956
3.3459884000003512,0.014310200000181794
3.360338500002399,0.014483700000710087
3.2005468999996083,0.19080460000259336
3.2163795000014943,0.19091760000083013
3.406877200002782,0.01591529999859631
3.2484192000010808,0.19097139999939827
3.264654900001915,0.19044769999891287
3.2804389000011724,0.19058679999943706
3.296233699998993,0.1907969999992929
