creState,runState
0.0002705000006244518,0.020156200000201352
0.00027740000223275274,0.022458100000221748
0.0002499999973224476,0.023181600001407787
0.000889300001290394,0.023048899998684647
0.0002736999995249789,0.02102079999895068
0.0002519000008760486,0.020858700001554098
0.0002677999982552137,0.023003300000709714
0.0002004000016313512,0.022865299997647526
0.0004011000019090716,0.020146399998338893
0.00028190000011818483,0.02166919999945094
0.00019420000171521679,0.02320250000047963
0.00021950000154902227,0.02106179999827873
0.019769900001847418,0.015289499999198597
0.020033799999509938,0.015101199998753145
0.019413199999689823,0.016107500003272435
0.019572999997762963,0.01590570000189473
0.020077400000445778,0.015406799997435883
0.019535600000381237,0.01630230000228039
0.019859699998050928,0.015948299998854054
0.01972369999930379,0.016199099998630118
0.019927499997720588,0.015999000002921093
0.019577499999286374,0.01663629999893601
0.020147600000200327,0.016059599998698104
0.019899499999155523,0.016477299999678507
0.036092800000915304,0.014735699998709606
0.03601109999726759,0.01500339999984135
0.035412500001257285,0.015795799998159055
0.03549040000143577,0.015749700000014855
0.03518139999869163,0.016158499998709885
0.034986999999091495,0.016439700000773882
0.03571219999867026,0.017840100001194514
0.03561930000068969,0.018918900001153816
0.0355928999997559,0.019153299999743467
0.03582359999927576,0.01890780000030645
0.03526159999819356,0.019663700000819517
0.035096100000373553,0.01993170000059763
0.0546238999995694,0.017217600001458777
0.05458640000142623,0.017404700000042794
0.05454390000159037,0.019057400000747293
0.054502500002854504,0.019210099999327213
0.05444129999887082,0.019337500001711305
0.053573299999698065,0.020266200001060497
0.05110889999923529,0.02753099999972619
0.051078899999993155,0.031040000001667067
0.07191989999773796,0.010473599999386352
0.05094640000243089,0.031720799997856375
0.05102210000040941,0.03167679999751272
0.051052499999059364,0.031706300000223564
0.050991799998882925,0.031902200000331504
0.08230059999914374,0.015932600002997788
0.08248309999908088,0.01583540000137873
0.07361540000056266,0.024929299997893395
0.082337899999402,0.01616410000133328
0.07844859999750042,0.020334100001491606
0.08240459999797167,0.01639160000195261
0.07363910000276519,0.02534379999997327
0.07357709999996587,0.02558080000017071
0.08190040000044974,0.01721900000120513
0.0822591000032844,0.017021799998474307
0.07196230000045034,0.027568499997869367
0.0735852999969211,0.025986600001488114
0.0992298999990453,0.014743499999894993
0.09890680000171415,0.015265099998941878
0.09869849999813596,0.015616900000168243
0.09832830000232207,0.016141199997946387
